openalex_id,title,year,authors,source,doi,cited_by_count,abstract,open_access,pdf_url,landing_page,matched_topic
https://openalex.org/W2145840889,Global diversity and geography of soil fungi,2014,"Leho Tedersoo, Mohammad Bahram, Sergei Põlme, Urmas Kõljalg, Nourou S. Yorou, Ravi Wijesundera, Luis Villarreal‐Ruiz, Aída M. Vasco‐Palacios, Phạm Quang Thu, Ave Suija, Matthew E. Smith, Cathy Sharp, Erki Saluveer, Alessandro Saitta, Miguel Rosas, Taavi Riit, David A. Ratkowsky, Karin Pritsch, Kadri Põldmaa, Meike Piepenbring, Cherdchai Phosri, Marko Peterson, Kaarin Parts, Kadri Pärtel, Eveli Otsing, Eduardo Nouhra, André Ledoux Njouonkou, R. Henrik Nilsson, Luis N. Morgado, Jordan R. Mayor, Tom W. May, Luiza Majuakim, D. Jean Lodge, Su See Lee, Karl-Henrik Larsson, Petr Kohout, Kentaro Hosaka, Indrek Hiiesalu, Terry W. Henkel, Helery Harend, Liang‐Dong Guo, Alina G. Greslebin, Gwen Grelet, József Geml, Genevieve Gates, W. Dunstan, Chris R. Dunk, Rein Drenkhan, John Dearnaley, André De Kesel, Tan Dang, Xin Chen, Franz Buegger, Francis Q. Brearley, Gregory Bonito, Sten Anslan, Sandra E. Abell-Davis, Kessy Abarenkov",Science,10.1126/science.1256688,3750,"Fungi play major roles in ecosystem processes, but the determinants of fungal diversity and biogeographic patterns remain poorly understood. Using DNA metabarcoding data from hundreds of globally distributed soil samples, we demonstrate that fungal richness is decoupled from plant diversity. The plant-to-fungus richness ratio declines exponentially toward the poles. Climatic factors, followed by edaphic and spatial variables, constitute the best predictors of fungal richness and community composition at the global scale. Fungi show similar latitudinal diversity gradients to other organisms, with several notable exceptions. These findings advance our understanding of global fungal diversity patterns and permit integration of fungi into a general macroecological framework.",True,https://e-space.mmu.ac.uk/606982/1/LehoFungiFinal.pdf,https://doi.org/10.1126/science.1256688,deep soil mixing
https://openalex.org/W2054119472,ENVIRONMENTAL CHARACTERIZATION OF GLOBAL SOURCES OF ATMOSPHERIC SOIL DUST IDENTIFIED WITH THE NIMBUS 7 TOTAL OZONE MAPPING SPECTROMETER (TOMS) ABSORBING AEROSOL PRODUCT,2002,"Joseph M. Prospero, Paul Ginoux, Omar Torres, Sharon E. Nicholson, Thomas E. Gill",Reviews of Geophysics,10.1029/2000rg000095,3116,"We use the Total Ozone Mapping Spectrometer (TOMS) sensor on the Nimbus 7 satellite to map the global distribution of major atmospheric dust sources with the goal of identifying common environmental characteristics. The largest and most persistent sources are located in the Northern Hemisphere, mainly in a broad “dust belt” that extends from the west coast of North Africa, over the Middle East, Central and South Asia, to China. There is remarkably little large‐scale dust activity outside this region. In particular, the Southern Hemisphere is devoid of major dust activity. Dust sources, regardless of size or strength, can usually be associated with topographical lows located in arid regions with annual rainfall under 200–250 mm. Although the source regions themselves are arid or hyperarid, the action of water is evident from the presence of ephemeral streams, rivers, lakes, and playas. Most major sources have been intermittently flooded through the Quaternary as evidenced by deep alluvial deposits. Many sources are associated with areas where human impacts are well documented, e.g., the Caspian and Aral Seas, Tigris‐Euphrates River Basin, southwestern North America, and the loess lands in China. Nonetheless, the largest and most active sources are located in truly remote areas where there is little or no human activity. Thus, on a global scale, dust mobilization appears to be dominated by natural sources. Dust activity is extremely sensitive to many environmental parameters. The identification of major sources will enable us to focus on critical regions and to characterize emission rates in response to environmental conditions. With such knowledge we will be better able to improve global dust models and to assess the effects of climate change on emissions in the future. It will also facilitate the interpretation of the paleoclimate record based on dust contained in ocean sediments and ice cores.",True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2000RG000095,https://doi.org/10.1029/2000rg000095,dynamic compaction soil
https://openalex.org/W1490718145,Simplified Procedure for Evaluating Soil Liquefaction Potential,1971,"H. Bolton Seed, Izzat M. Idriss",Journal of the Soil Mechanics and Foundations Division,10.1061/jsfeaq.0001662,2933,"Significant factors affecting the liquefaction (or cyclic mobility) potential of sands during earthquakes are identified, and a simplified procedure for evaluating liquefaction potential which will take these factors into account is presented. Available field data concerning the liquefaction or nonliquefaction behavior of sands during earthquakes is assembled and compared with evaluations of performance using the simplified procedure. It is suggested that even the limited available field data can provide a useful guide to the probable performance of other sand deposits, that the proposed method of presenting the data provides a useful framework for evaluating past experiences of sand liquefaction during earthquakes and that the simplified evaluation procedure provides a reasonably good means for extending previous field observations to new situations. When greater accuracy is justified, the simplified liquefaction evaluation procedure can readily be supplemented by test data on particular soils or by ground response analyses to provide more definitive evaluations.",False,,https://doi.org/10.1061/jsfeaq.0001662,soil liquefaction
https://openalex.org/W2158765373,Nitrous oxide emissions from soils: how well do we understand the processes and their controls?,2013,"Klaus Butterbach‐Bahl, Elizabeth M. Baggs, Michael Dannenmann, Ralf Kiese, Sophie Zechmeister‐Boltenstern",Philosophical Transactions of the Royal Society B Biological Sciences,10.1098/rstb.2013.0122,2929,"Although it is well established that soils are the dominating source for atmospheric nitrous oxide (N2O), we are still struggling to fully understand the complexity of the underlying microbial production and consumption processes and the links to biotic (e.g. inter- and intraspecies competition, food webs, plant-microbe interaction) and abiotic (e.g. soil climate, physics and chemistry) factors. Recent work shows that a better understanding of the composition and diversity of the microbial community across a variety of soils in different climates and under different land use, as well as plant-microbe interactions in the rhizosphere, may provide a key to better understand the variability of N2O fluxes at the soil-atmosphere interface. Moreover, recent insights into the regulation of the reduction of N2O to dinitrogen (N2) have increased our understanding of N2O exchange. This improved process understanding, building on the increased use of isotope tracing techniques and metagenomics, needs to go along with improvements in measurement techniques for N2O (and N2) emission in order to obtain robust field and laboratory datasets for different ecosystem types. Advances in both fields are currently used to improve process descriptions in biogeochemical models, which may eventually be used not only to test our current process understanding from the microsite to the field level, but also used as tools for up-scaling emissions to landscapes and regions and to explore feedbacks of soil N2O emissions to changes in environmental conditions, land management and land use.",True,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0122,https://doi.org/10.1098/rstb.2013.0122,dynamic compaction soil
https://openalex.org/W2792709023,Soil quality – A critical review,2018,"Else K. Bünemann, Giulia Bongiorno, Zhanguo Bai, Rachel Creamer, Gerlinde B. De Deyn, R.G.M. de Goede, Luuk Fleskens, Violette Geissen, Thomas W. Kuyper, Paul Mäder, Mirjam Pulleman, W. Sukkel, Jan Willem van Groenigen, L. Brussaard",Soil Biology and Biochemistry,10.1016/j.soilbio.2018.01.030,2886,"Sampling and analysis or visual examination of soil to assess its status and use potential is widely practiced from plot to national scales. However, the choice of relevant soil attributes and interpretation of measurements are not straightforward, because of the complexity and site-specificity of soils, legacy effects of previous land use, and trade-offs between ecosystem services. Here we review soil quality and related concepts, in terms of definition, assessment approaches, and indicator selection and interpretation. We identify the most frequently used soil quality indicators under agricultural land use. We find that explicit evaluation of soil quality with respect to specific soil threats, soil functions and ecosystem services has rarely been implemented, and few approaches provide clear interpretation schemes of measured indicator values. This limits their adoption by land managers as well as policy. We also consider novel indicators that address currently neglected though important soil properties and processes, and we list the crucial steps in the development of a soil quality assessment procedure that is scientifically sound and supports management and policy decisions that account for the multi-functionality of soil. This requires the involvement of the pertinent actors, stakeholders and end-users to a much larger degree than practiced to date.",True,https://www.sciencedirect.com/science/article/pii/S0038071718300294/pdf,https://doi.org/10.1016/j.soilbio.2018.01.030,deep soil mixing
https://openalex.org/W2779282391,"Microplastics and Nanoplastics in Aquatic Environments: Aggregation, Deposition, and Enhanced Contaminant Transport",2017,"Olubukola S. Alimi, Jeffrey M. Farner, Laura M. Hernandez, Nathalie Tufenkji",Environmental Science & Technology,10.1021/acs.est.7b05559,2663,"Plastic litter is widely acknowledged as a global environmental threat, and poor management and disposal lead to increasing levels in the environment. Of recent concern is the degradation of plastics from macro- to micro- and even to nanosized particles smaller than 100 nm in size. At the nanoscale, plastics are difficult to detect and can be transported in air, soil, and water compartments. While the impact of plastic debris on marine and fresh waters and organisms has been studied, the loads, transformations, transport, and fate of plastics in terrestrial and subsurface environments are largely overlooked. In this Critical Review, we first present estimated loads of plastics in different environmental compartments. We also provide a critical review of the current knowledge vis-à-vis nanoplastic (NP) and microplastic (MP) aggregation, deposition, and contaminant cotransport in the environment. Important factors that affect aggregation and deposition in natural subsurface environments are identified and critically analyzed. Factors affecting contaminant sorption onto plastic debris are discussed, and we show how polyethylene generally exhibits a greater sorption capacity than other plastic types. Finally, we highlight key knowledge gaps that need to be addressed to improve our ability to predict the risks associated with these ubiquitous contaminants in the environment by understanding their mobility, aggregation behavior and their potential to enhance the transport of other pollutants.",True,http://escholarship.mcgill.ca/downloads/b8515t061,https://doi.org/10.1021/acs.est.7b05559,colloidal silica soil
https://openalex.org/W2088642458,Natural deep eutectic solvents as new potential media for green technology,2013,"Yuntao Dai, Jaap van Spronsen, Geert‐Jan Witkamp, Robert Verpoorte, Young Hae Choi",Analytica Chimica Acta,10.1016/j.aca.2012.12.019,2658,,True,https://ars.els-cdn.com/content/image/1-s2.0-S0003267012018260-fx1.jpg,https://doi.org/10.1016/j.aca.2012.12.019,deep soil mixing
https://openalex.org/W2159758382,Soil carbon sequestration and land‐use change: processes and potential,2000,"W. M. Post, K.C. Kwon",Global Change Biology,10.1046/j.1365-2486.2000.00308.x,2614,"Summary When agricultural land is no longer used for cultivation and allowed to revert to natural vegetation or replanted to perennial vegetation, soil organic carbon can accumulate. This accumulation process essentially reverses some of the effects responsible for soil organic carbon losses from when the land was converted from perennial vegetation. We discuss the essential elements of what is known about soil organic matter dynamics that may result in enhanced soil carbon sequestration with changes in land‐use and soil management. We review literature that reports changes in soil organic carbon after changes in land‐use that favour carbon accumulation. This data summary provides a guide to approximate rates of SOC sequestration that are possible with management, and indicates the relative importance of some factors that influence the rates of organic carbon sequestration in soil. There is a large variation in the length of time for and the rate at which carbon may accumulate in soil, related to the productivity of the recovering vegetation, physical and biological conditions in the soil, and the past history of soil organic carbon inputs and physical disturbance. Maximum rates of C accumulation during the early aggrading stage of perennial vegetation growth, while substantial, are usually much less than 100 g C m −2 y −1. Average rates of accumulation are similar for forest or grassland establishment: 33.8 g C m −2 y −1 and 33.2 g C m −2 y −1 , respectively. These observed rates of soil organic C accumulation, when combined with the small amount of land area involved, are insufficient to account for a significant fraction of the missing C in the global carbon cycle as accumulating in the soils of formerly agricultural land.",True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1046/j.1365-2486.2000.00308.x,https://doi.org/10.1046/j.1365-2486.2000.00308.x,deep soil mixing
https://openalex.org/W2033636044,Direct measurement of colloidal forces using an atomic force microscope,1991,"William A. Ducker, Tim J. Senden, Richard M. Pashley",Nature,10.1038/353239a0,2060,,False,,https://doi.org/10.1038/353239a0,colloidal silica soil
https://openalex.org/W2912799455,"Heavy metals in food crops: Health risks, fate, mechanisms, and management",2019,"Prabhat Kumar, Sang Soo Lee, Ming Zhang, Yiu Fai Tsang, Ki‐Hyun Kim",Environment International,10.1016/j.envint.2019.01.067,2040,"Food security is a high-priority issue for sustainable global development both quantitatively and qualitatively. In recent decades, adverse effects of unexpected contaminants on crop quality have threatened both food security and human health. Heavy metals and metalloids (e.g., Hg, As, Pb, Cd, and Cr) can disturb human metabolomics, contributing to morbidity and even mortality. Therefore, this review focuses on and describes heavy metal contamination in soil-food crop subsystems with respect to human health risks. It also explores the possible geographical pathways of heavy metals in such subsystems. In-depth discussion is further offered on physiological/molecular translocation mechanisms involved in the uptake of metallic contaminants inside food crops. Finally, management strategies are proposed to regain sustainability in soil-food subsystems.",True,https://www.sciencedirect.com/science/article/pii/S0160412018327971/pdf,https://doi.org/10.1016/j.envint.2019.01.067,soil stabilization earthquake
https://openalex.org/W2147663465,Landslides caused by earthquakes,1984,David K. Keefer,Geological Society of America Bulletin,10.1130/0016-7606(1984)95<406:lcbe>2.0.co;2,2038,"Data from 40 historical world-wide earthquakes were studied to determine the characteristics, geologic environments, and hazards of landslides caused by seismic events. This sample of 40 events was supplemented with intensity data from several hundred United States earthquakes to study relations between landslide distribution and seismic parameters. Fourteen types of landslides were identified in the earthquakes studied. The most abundant of these were rock falls, disrupted soil slides, and rock slides. The greatest losses of human life were due to rock avalanches, rapid soil flows, and rock falls. Correlations between magnitude (M) and landslide distribution show that the maximum area likely to be affected by landslides in a seismic event increases from approximately 0 at M ≅ 4.0 to 500,000 km2 at M = 9.2.

Threshold magnitudes, minimum shaking intensities, and relations between M and distance from epicenter or fault rupture were used to define relative levels of shaking that trigger landslides in susceptible materials. Four types of internally disrupted landslides—rock falls, rock slides, soil falls, and disrupted soil slides—are initiated by the weakest shaking. More coherent, deeper-seated slides require stronger shaking; lateral spreads and flows require shaking that is stronger still; and the strongest shaking is probably required for very highly disrupted rock avalanches and soil avalanches.

Each type of earthquake-induced landslide occurs in a particular suite of geologic environments. These range from overhanging slopes of well-indurated rock to slopes of less than 1° underlain by soft, unconsolidated sediments. Materials most susceptible to earthquake-induced landslides include weakly cemented rocks, more-indurated rocks with prominent or pervasive discontinuities, residual and colluvial sand, volcanic soils containing sensitive clay, loess, cemented soils, granular alluvium, granular deltaic deposits, and granular man-made fill. Few earthquake-induced landslides reactivate older landslides; most are in materials that have not previously failed.",False,,https://doi.org/10.1130/0016-7606(1984)95<406:lcbe>2.0.co;2,lateral spreading earthquake
